STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,REF_AREA,Reference area,FREQ,Frequency of observation,MEASURE,Measure,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,OBS_STATUS,Observation status,UNIT_MULT,Unit multiplier,ADJUSTMENT,Adjustment,DECIMALS,Decimals,BASE_PER,Base period
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1974-Q4,,14.6214820978892,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1975-Q1,,14.7419333203758,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1975-Q2,,14.9302145229143,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1975-Q3,,15.0552452310859,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1975-Q4,,15.3528553314814,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1976-Q1,,15.6808641360031,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1976-Q2,,16.1177273427768,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1976-Q3,,16.5069187185316,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1976-Q4,,16.9699695711557,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1977-Q1,,17.3940596225686,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1977-Q2,,17.8760890830831,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1977-Q3,,18.3164512477824,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1977-Q4,,18.8221885082735,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1978-Q1,,19.2820056319171,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1978-Q2,,19.846443799335,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1978-Q3,,20.4998525980907,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1978-Q4,,21.2287083517372,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1979-Q1,,21.9808073822907,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1979-Q2,,22.5895902288643,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1979-Q3,,23.1260516915722,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1979-Q4,,23.6620688207584,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1980-Q1,,24.2316737423766,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1980-Q2,,24.8577026417113,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1980-Q3,,25.9107483226423,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1980-Q4,,26.6237470058195,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1981-Q1,,27.2025128444527,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1981-Q2,,27.6492432344728,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1981-Q3,,27.975541106261,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1981-Q4,,28.1912947491368,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1982-Q1,,28.4080173416264,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1982-Q2,,28.6947561328858,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1982-Q3,,28.9041535868441,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1982-Q4,,29.2604276868066,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1983-Q1,,29.7309150303679,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1983-Q2,,30.0795671890485,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1983-Q3,,30.3672384947917,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1983-Q4,,30.5595337349682,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1984-Q1,,30.7874871860439,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1984-Q2,,31.0976335436706,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1984-Q3,,31.4114444552804,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1984-Q4,,31.6970627946294,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1985-Q1,,31.97823314909,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1985-Q2,,32.377382632507,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1985-Q3,,32.8611873329502,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1985-Q4,,33.3765645033893,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1986-Q1,,33.8842890093174,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1986-Q2,,34.5123392909125,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1986-Q3,,35.1536947582448,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1986-Q4,,35.8987060364638,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1987-Q1,,36.6845115063126,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1987-Q2,,37.4690513502919,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1987-Q3,,38.2980006837891,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1987-Q4,,39.0984641754323,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1988-Q1,,39.979380351476,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1988-Q2,,40.9172866132652,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1988-Q3,,42.0144932846581,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1988-Q4,,43.2503079981643,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1989-Q1,,44.4594756161012,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1989-Q2,,45.3368274872989,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1989-Q3,,46.3802470563785,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1989-Q4,,47.3853630307943,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1990-Q1,,48.1683227746082,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1990-Q2,,48.7347125939877,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1990-Q3,,49.3608200317226,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1990-Q4,,49.642265670805,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1991-Q1,,50.2743057309775,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1991-Q2,,50.6099579843009,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1991-Q3,,50.8152568464716,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1991-Q4,,51.087722781967,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1992-Q1,,51.2130859767105,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1992-Q2,,51.0984466993672,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1992-Q3,,51.2093404390748,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1992-Q4,,51.2299434818313,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1993-Q1,,51.2135300013505,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1993-Q2,,51.4771835996504,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1993-Q3,,51.6811509049486,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1993-Q4,,52.0001200544467,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1994-Q1,,52.4325918998827,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1994-Q2,,52.6649457408187,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1994-Q3,,52.8879544963737,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1994-Q4,,53.0942968487348,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
DATAFLOW,OECD.ECO.MPD:DSD_AN_HOUSE_PRICES@DF_HOUSE_PRICES(1.0),Analytical house prices indicators,I,OECD,OECD,Q,Quarterly,HPI,Nominal house price indices,IX,Index,1995-Q1,,53.2025756114677,,A,Normal value,0,Units,S,"Seasonally adjusted, not calendar adjusted",1,One,2015,
